"Asset ID","Parent Object","Device Description","Template ID","Element ID","Element Description","Alarm","Alarm Rationalised","Alarm Text","Alarm Priority","Alarm Cause","Alarm Consequence","Alarm Action","Alarm Type","Escalate Alarm","PLC Tag","DB Address","Starting Address","Base Offset Bytes","Base Offset Bits","WinCC OA System","subsystem","Test Script","Alarm Summary","Alarm Priority Verification","Alarm HMI Changes","Status Change","Event Log Check","Test Result","Tester","Date Time Tested","Test Comment"
PKV-SPE-0171,PKV-FIP-0002,"B1, PKV-SPE-0171 FIRE INT. LOBBY 403-1",FDS_DEVICE,.state.enumStatus,PLC enumeration for different PLC statuses,false,,N/A,3,N/A,N/A,N/A,,,N/A,,"1473","0","0",MTPKV,FDS,FULL,,,,,,,,,
PKV-SPE-0172,PKV-FIP-0002,"B1, PKV-SPE-0172 FIRE INT. LOBBY 403-1",FDS_DEVICE,.state.enumStatus,PLC enumeration for different PLC statuses,false,,N/A,3,N/A,N/A,N/A,,,N/A,,"1468","0","0",MTPKV,FDS,FULL,,,,,,,,,
PKV-SPE-0173,PKV-FIP-0002,"B1, PKV-SPE-0173 MECH PLANT ROOM 812-1",FDS_DEVICE,.state.enumStatus,PLC enumeration for different PLC statuses,false,,N/A,3,N/A,N/A,N/A,,,N/A,,"1535","0","0",MTPKV,FDS,FULL,,,,,,,,,
PKV-SPE-0174,PKV-FIP-0002,"B1, PKV-SPE-0174 UPS/BATT ROOM A 640-1",FDS_DEVICE,.state.enumStatus,PLC enumeration for different PLC statuses,false,,N/A,3,N/A,N/A,N/A,,,N/A,,"1378","0","0",MTPKV,FDS,FULL,,,,,,,,,
PKV-SPE-0175,PKV-FIP-0002,"B1, PKV-SPE-0175 UPS/BATT ROOM B 640-2",FDS_DEVICE,.state.enumStatus,PLC enumeration for different PLC statuses,false,,N/A,3,N/A,N/A,N/A,,,N/A,,"1386","0","0",MTPKV,FDS,FULL,,,,,,,,,
PKV-SPE-0176,PKV-FIP-0002,"B1, PKV-SPE-0176 BOH CORRIDOR 151-2",FDS_DEVICE,.state.enumStatus,PLC enumeration for different PLC statuses,false,,N/A,3,N/A,N/A,N/A,,,N/A,,"1540","0","0",MTPKV,FDS,FULL,,,,,,,,,
PKV-SPE-0177,PKV-FIP-0002,"B1, PKV-SPE-0177 BOH CORRIDOR 151-2",FDS_DEVICE,.state.enumStatus,PLC enumeration for different PLC statuses,false,,N/A,3,N/A,N/A,N/A,,,N/A,,"1534","0","0",MTPKV,FDS,FULL,,,,,,,,,
PKV-SPE-0178,PKV-FIP-0002,"B1, PKV-SPE-0178 UPS/BATT ROOM A 640-1",FDS_DEVICE,.state.enumStatus,PLC enumeration for different PLC statuses,false,,N/A,3,N/A,N/A,N/A,,,N/A,,"1377","0","0",MTPKV,FDS,FULL,,,,,,,,,
PKV-SPE-0179,PKV-FIP-0002,"B1, PKV-SPE-0179 UPS/BATT ROOM A 640-1",FDS_DEVICE,.state.enumStatus,PLC enumeration for different PLC statuses,false,,N/A,3,N/A,N/A,N/A,,,N/A,,"1376","0","0",MTPKV,FDS,FULL,,,,,,,,,
PKV-SPE-0180,PKV-FIP-0002,"B1, PKV-SPE-0180 UPS/BATT ROOM A 640-1",FDS_DEVICE,.state.enumStatus,PLC enumeration for different PLC statuses,false,,N/A,3,N/A,N/A,N/A,,,N/A,,"1379","0","0",MTPKV,FDS,FULL,,,,,,,,,
PKV-SPE-0181,PKV-FIP-0002,"B1, PKV-SPE-0181 FIRE ESC. C'DOR 405-2",FDS_DEVICE,.state.enumStatus,PLC enumeration for different PLC statuses,false,,N/A,3,N/A,N/A,N/A,,,N/A,,"1445","0","0",MTPKV,FDS,FULL,,,,,,,,,
PKV-SPE-0182,PKV-FIP-0002,"B1, PKV-SPE-0182 FIRE LOBBY 406-11",FDS_DEVICE,.state.enumStatus,PLC enumeration for different PLC statuses,false,,N/A,3,N/A,N/A,N/A,,,N/A,,"1443","0","0",MTPKV,FDS,FULL,,,,,,,,,
PKV-SPE-0183,PKV-FIP-0002,"B1, PKV-SPE-0183 FIRE ESC. C'DOR 405-2",FDS_DEVICE,.state.enumStatus,PLC enumeration for different PLC statuses,false,,N/A,3,N/A,N/A,N/A,,,N/A,,"1437","0","0",MTPKV,FDS,FULL,,,,,,,,,
PKV-SPE-0184,PKV-FIP-0002,"B1, PKV-SPE-0184 UNALLOCATED ROOM 299-1",FDS_DEVICE,.state.enumStatus,PLC enumeration for different PLC statuses,false,,N/A,3,N/A,N/A,N/A,,,N/A,,"1531","0","0",MTPKV,FDS,FULL,,,,,,,,,
PKV-SPE-0185,PKV-FIP-0002,"B1, PKV-SPE-0185 BOH CORRIDOR 151-2",FDS_DEVICE,.state.enumStatus,PLC enumeration for different PLC statuses,false,,N/A,3,N/A,N/A,N/A,,,N/A,,"1522","0","0",MTPKV,FDS,FULL,,,,,,,,,
PKV-SPE-0186,PKV-FIP-0002,"B1, PKV-SPE-0186 BOH CORRIDOR 151-2",FDS_DEVICE,.state.enumStatus,PLC enumeration for different PLC statuses,false,,N/A,3,N/A,N/A,N/A,,,N/A,,"1526","0","0",MTPKV,FDS,FULL,,,,,,,,,
PKV-SPE-0187,PKV-FIP-0002,"B1, PKV-SPE-0187 BOH CORRIDOR 151-2",FDS_DEVICE,.state.enumStatus,PLC enumeration for different PLC statuses,false,,N/A,3,N/A,N/A,N/A,,,N/A,,"1527","0","0",MTPKV,FDS,FULL,,,,,,,,,
PKV-SPE-0188,PKV-FIP-0002,"B1, PKV-SPE-0188 GEN. EXH SHAFT 823-2",FDS_DEVICE,.state.enumStatus,PLC enumeration for different PLC statuses,false,,N/A,3,N/A,N/A,N/A,,,N/A,,"1433","0","0",MTPKV,FDS,FULL,,,,,,,,,
PKV-SPE-0189,PKV-FIP-0002,"B1, PKV-SPE-0189 BOH CORRIDOR 151-2",FDS_DEVICE,.state.enumStatus,PLC enumeration for different PLC statuses,false,,N/A,3,N/A,N/A,N/A,,,N/A,,"1524","0","0",MTPKV,FDS,FULL,,,,,,,,,
PKV-SPE-0190,PKV-FIP-0002,"B1, PKV-SPE-0190 SERV HATCH-1",FDS_DEVICE,.state.enumStatus,PLC enumeration for different PLC statuses,false,,N/A,3,N/A,N/A,N/A,,,N/A,,"1525","0","0",MTPKV,FDS,FULL,,,,,,,,,
PKV-SPE-0191,PKV-FIP-0002,"B1, PKV-SPE-0191 HV SUBSTATION 2 610-2",FDS_DEVICE,.state.enumStatus,PLC enumeration for different PLC statuses,false,,N/A,3,N/A,N/A,N/A,,,N/A,,"1371","0","0",MTPKV,FDS,FULL,,,,,,,,,
PKV-SPE-0192,PKV-FIP-0002,"B1, PKV-SPE-0192 BOH CORRIDOR 151-2",FDS_DEVICE,.state.enumStatus,PLC enumeration for different PLC statuses,false,,N/A,3,N/A,N/A,N/A,,,N/A,,"1509","0","0",MTPKV,FDS,FULL,,,,,,,,,
PKV-SPE-0193,PKV-FIP-0002,"B1, PKV-SPE-0193 BOH CORRIDOR 151-2",FDS_DEVICE,.state.enumStatus,PLC enumeration for different PLC statuses,false,,N/A,3,N/A,N/A,N/A,,,N/A,,"1510","0","0",MTPKV,FDS,FULL,,,,,,,,,
PKV-SPE-0194,PKV-FIP-0002,"B1, PKV-SPE-0194 BOH CORRIDOR 151-2",FDS_DEVICE,.state.enumStatus,PLC enumeration for different PLC statuses,false,,N/A,3,N/A,N/A,N/A,,,N/A,,"1519","0","0",MTPKV,FDS,FULL,,,,,,,,,
PKV-SPE-0195,PKV-FIP-0002,"B1, PKV-SPE-0195 MECH PLANT ROOM 812-4",FDS_DEVICE,.state.enumStatus,PLC enumeration for different PLC statuses,false,,N/A,3,N/A,N/A,N/A,,,N/A,,"1411","0","0",MTPKV,FDS,FULL,,,,,,,,,
PKV-SPE-0196,PKV-FIP-0002,"B1, PKV-SPE-0196 MECH PLANT ROOM 812-4",FDS_DEVICE,.state.enumStatus,PLC enumeration for different PLC statuses,false,,N/A,3,N/A,N/A,N/A,,,N/A,,"1409","0","0",MTPKV,FDS,FULL,,,,,,,,,
PKV-SPE-0197,PKV-FIP-0002,"B1, PKV-SPE-0197 MECH PLANT ROOM 812-4",FDS_DEVICE,.state.enumStatus,PLC enumeration for different PLC statuses,false,,N/A,3,N/A,N/A,N/A,,,N/A,,"1410","0","0",MTPKV,FDS,FULL,,,,,,,,,
PKV-SPE-0198,PKV-FIP-0002,"B1, PKV-SPE-0198 MECH PLANT ROOM 812-3",FDS_DEVICE,.state.enumStatus,PLC enumeration for different PLC statuses,false,,N/A,3,N/A,N/A,N/A,,,N/A,,"1418","0","0",MTPKV,FDS,FULL,,,,,,,,,
PKV-SPE-0199,PKV-FIP-0003,"B2, PKV-SPE-0199 FIRE LOBBY 406-16 C/S",FDS_DEVICE,.state.enumStatus,PLC enumeration for different PLC statuses,false,,N/A,3,N/A,N/A,N/A,,,N/A,,"2033","0","0",MTPKV,FDS,FULL,,,,,,,,,
PKV-SPE-0202,PKV-FIP-0002,"B1, PKV-SPE-0202 RETAIL PLANT RM 931-2",FDS_DEVICE,.state.enumStatus,PLC enumeration for different PLC statuses,false,,N/A,3,N/A,N/A,N/A,,,N/A,,"1455","0","0",MTPKV,FDS,FULL,,,,,,,,,
PKV-SPE-0203,PKV-FIP-0002,"B1, PKV-SPE-0203 GEN. EXH SHAFT 823-2",FDS_DEVICE,.state.enumStatus,PLC enumeration for different PLC statuses,false,,N/A,3,N/A,N/A,N/A,,,N/A,,"1431","0","0",MTPKV,FDS,FULL,,,,,,,,,
PKV-SPE-0204,PKV-FIP-0002,"B1, PKV-SPE-0204 GEN. EXH SHAFT 823-2",FDS_DEVICE,.state.enumStatus,PLC enumeration for different PLC statuses,false,,N/A,3,N/A,N/A,N/A,,,N/A,,"1430","0","0",MTPKV,FDS,FULL,,,,,,,,,
PKV-SPE-0205,PKV-FIP-0002,"B1, PKV-SPE-0205 BOH CORRIDOR 151-2",FDS_DEVICE,.state.enumStatus,PLC enumeration for different PLC statuses,false,,N/A,3,N/A,N/A,N/A,,,N/A,,"1551","0","0",MTPKV,FDS,FULL,,,,,,,,,
PKV-SPE-0206,PKV-FIP-0003,"B2, PKV-SPE-0206 FIRE LOBBY 406-16 C/S",FDS_DEVICE,.state.enumStatus,PLC enumeration for different PLC statuses,false,,N/A,3,N/A,N/A,N/A,,,N/A,,"2081","0","0",MTPKV,FDS,FULL,,,,,,,,,
PKV-SPE-0208,PKV-FIP-0002,"B1, PKV-SPE-0208 ECS O/A SHAFT 820-2",FDS_DEVICE,.state.enumStatus,PLC enumeration for different PLC statuses,false,,N/A,3,N/A,N/A,N/A,,,N/A,,"1434","0","0",MTPKV,FDS,FULL,,,,,,,,,
PKV-SPE-0209,PKV-FIP-0002,"B1, PKV-SPE-0209 ECS O/A SHAFT 820-2",FDS_DEVICE,.state.enumStatus,PLC enumeration for different PLC statuses,false,,N/A,3,N/A,N/A,N/A,,,N/A,,"1435","0","0",MTPKV,FDS,FULL,,,,,,,,,
PKV-SPE-0210,PKV-FIP-0002,"B1, PKV-SPE-0210 FIRE ESC. C'DOR 405-2",FDS_DEVICE,.state.enumStatus,PLC enumeration for different PLC statuses,false,,N/A,3,N/A,N/A,N/A,,,N/A,,"1436","0","0",MTPKV,FDS,FULL,,,,,,,,,
PKV-SPE-0211,PKV-FIP-0002,"B1, PKV-SPE-0211 LIFT 10 PKV-LFT-0010",FDS_DEVICE,.state.enumStatus,PLC enumeration for different PLC statuses,false,,N/A,3,N/A,N/A,N/A,,,N/A,,"1358","0","0",MTPKV,FDS,FULL,,,,,,,,,
PKV-SPE-0212,PKV-FIP-0002,"B1, PKV-SPE-0212 HYDRAULIC RISER 890-1",FDS_DEVICE,.state.enumStatus,PLC enumeration for different PLC statuses,false,,N/A,3,N/A,N/A,N/A,,,N/A,,"1476","0","0",MTPKV,FDS,FULL,,,,,,,,,
PKV-SPE-0213,PKV-FIP-0002,"B1, PKV-SPE-0213 FIRE ESC. C'DOR 405-3",FDS_DEVICE,.state.enumStatus,PLC enumeration for different PLC statuses,false,,N/A,3,N/A,N/A,N/A,,,N/A,,"1368","0","0",MTPKV,FDS,FULL,,,,,,,,,
PKV-SPE-0214,PKV-FIP-0002,"B1, PKV-SPE-0214 GEN EXHAUST 823-2",FDS_DEVICE,.state.enumStatus,PLC enumeration for different PLC statuses,false,,N/A,3,N/A,N/A,N/A,,,N/A,,"1501","0","0",MTPKV,FDS,FULL,,,,,,,,,
PKV-SPE-0215,PKV-FIP-0002,"B1, PKV-SPE-0215 GEN EXHAUST 823-2",FDS_DEVICE,.state.enumStatus,PLC enumeration for different PLC statuses,false,,N/A,3,N/A,N/A,N/A,,,N/A,,"1503","0","0",MTPKV,FDS,FULL,,,,,,,,,
PKV-SPE-0217,PKV-FIP-0002,"B1, PKV-SPE-0217 GEN EXHAUST 823-2",FDS_DEVICE,.state.enumStatus,PLC enumeration for different PLC statuses,false,,N/A,3,N/A,N/A,N/A,,,N/A,,"1502","0","0",MTPKV,FDS,FULL,,,,,,,,,
PKV-SPE-0218,PKV-FIP-0002,"B1, PKV-SPE-0218 NON HAB VOID 297-5",FDS_DEVICE,.state.enumStatus,PLC enumeration for different PLC statuses,false,,N/A,3,N/A,N/A,N/A,,,N/A,,"1756","0","0",MTPKV,FDS,FULL,,,,,,,,,
PKV-SPE-0219,PKV-FIP-0002,"B1, PKV-SPE-0219 DRAINAGE PUMP RM 880-1",FDS_DEVICE,.state.enumStatus,PLC enumeration for different PLC statuses,false,,N/A,3,N/A,N/A,N/A,,,N/A,,"1507","0","0",MTPKV,FDS,FULL,,,,,,,,,
PKV-SPE-0220,PKV-FIP-0003,"B2, PKV-SPE-0220 CONC. CORRIDOR 151-10",FDS_DEVICE,.state.enumStatus,PLC enumeration for different PLC statuses,false,,N/A,3,N/A,N/A,N/A,,,N/A,,"1908","0","0",MTPKV,FDS,FULL,,,,,,,,,
PKV-SPE-0221,PKV-FIP-0003,PKV-SPE-0221 Escalator 14 GROUND (TOP),FDS_DEVICE,.state.enumStatus,PLC enumeration for different PLC statuses,false,,N/A,3,N/A,N/A,N/A,,,N/A,,"2094","0","0",MTPKV,FDS,FULL,,,,,,,,,
PKV-SPE-0222,PKV-FIP-0003,PKV-SPE-0222 Escalator 15 GROUND (TOP),FDS_DEVICE,.state.enumStatus,PLC enumeration for different PLC statuses,false,,N/A,3,N/A,N/A,N/A,,,N/A,,"2092","0","0",MTPKV,FDS,FULL,,,,,,,,,
PKV-SPE-0223,PKV-FIP-0003,PKV-SPE-0223 Escalator 16 GROUND (TOP),FDS_DEVICE,.state.enumStatus,PLC enumeration for different PLC statuses,false,,N/A,3,N/A,N/A,N/A,,,N/A,,"2096","0","0",MTPKV,FDS,FULL,,,,,,,,,
PKV-SPE-0224,PKV-FIP-0003,PKV-SPE-0224 Escalator 12 GROUND (TOP),FDS_DEVICE,.state.enumStatus,PLC enumeration for different PLC statuses,false,,N/A,3,N/A,N/A,N/A,,,N/A,,"2088","0","0",MTPKV,FDS,FULL,,,,,,,,,
PKV-SPE-0225,PKV-FIP-0003,"PKV-SPE-0225, Escalator 13 GROUND (TOP)",FDS_DEVICE,.state.enumStatus,PLC enumeration for different PLC statuses,false,,N/A,3,N/A,N/A,N/A,,,N/A,,"2090","0","0",MTPKV,FDS,FULL,,,,,,,,,
PKV-SPE-0226,PKV-FIP-0002,PKV-SPE-0226 Escalator 7 GROUND (TOP),FDS_DEVICE,.state.enumStatus,PLC enumeration for different PLC statuses,false,,N/A,3,N/A,N/A,N/A,,,N/A,,"1581","0","0",MTPKV,FDS,FULL,,,,,,,,,
PKV-SPE-0227,PKV-FIP-0002,PKV-SPE-0227 Escalator 8 GROUND (TOP),FDS_DEVICE,.state.enumStatus,PLC enumeration for different PLC statuses,false,,N/A,3,N/A,N/A,N/A,,,N/A,,"1583","0","0",MTPKV,FDS,FULL,,,,,,,,,
PKV-SPE-0228,PKV-FIP-0002,PKV-SPE-0228 Escalator 9 GROUND (TOP),FDS_DEVICE,.state.enumStatus,PLC enumeration for different PLC statuses,false,,N/A,3,N/A,N/A,N/A,,,N/A,,"1585","0","0",MTPKV,FDS,FULL,,,,,,,,,
PKV-SPE-0229,PKV-FIP-0002,"B1, PKV-SPE-0229 COMMS CPB  709-8",FDS_DEVICE,.state.enumStatus,PLC enumeration for different PLC statuses,false,,N/A,3,N/A,N/A,N/A,,,N/A,,"1334","0","0",MTPKV,FDS,FULL,,,,,,,,,
PKV-SPE-0230,PKV-FIP-0002,"B1, PKV-SPE-0230 HYDRAULIC RISER 890-7",FDS_DEVICE,.state.enumStatus,PLC enumeration for different PLC statuses,false,,N/A,3,N/A,N/A,N/A,,,N/A,,"1537","0","0",MTPKV,FDS,FULL,,,,,,,,,
PKV-SPE-0298,PKV-FIP-0003,"B2, PKV-SPE-0298 VENDING MACHINE 907-3",FDS_DEVICE,.state.enumStatus,PLC enumeration for different PLC statuses,false,,N/A,3,N/A,N/A,N/A,,,N/A,,"2117","0","0",MTPKV,FDS,FULL,,,,,,,,,
PKV-SPE-0299,PKV-FIP-0003,"B2, PKV-SPE-0299 VENDING MACHINE 907-2",FDS_DEVICE,.state.enumStatus,PLC enumeration for different PLC statuses,false,,N/A,3,N/A,N/A,N/A,,,N/A,,"2136","0","0",MTPKV,FDS,FULL,,,,,,,,,
PKV-SPE-0300,PKV-FIP-0003,"B2, PKV-SPE-0300 TV FAN RM 830-3",FDS_DEVICE,.state.enumStatus,PLC enumeration for different PLC statuses,false,,N/A,3,N/A,N/A,N/A,,,N/A,,"2056","0","0",MTPKV,FDS,FULL,,,,,,,,,
PKV-SPE-0301,PKV-FIP-0003,"B2, PKV-SPE-0301 TV FAN RM 830-3",FDS_DEVICE,.state.enumStatus,PLC enumeration for different PLC statuses,false,,N/A,3,N/A,N/A,N/A,,,N/A,,"2059","0","0",MTPKV,FDS,FULL,,,,,,,,,
PKV-SPE-0303,PKV-FIP-0003,"B2, PKV-SPE-0303 FIRE ESC.C'DOR 402-3",FDS_DEVICE,.state.enumStatus,PLC enumeration for different PLC statuses,false,,N/A,3,N/A,N/A,N/A,,,N/A,,"1933","0","0",MTPKV,FDS,FULL,,,,,,,,,
PKV-SPE-0304,PKV-FIP-0003,"B2, PKV-SPE-0304 FIRE ESC.C'DOR 405-1",FDS_DEVICE,.state.enumStatus,PLC enumeration for different PLC statuses,false,,N/A,3,N/A,N/A,N/A,,,N/A,,"1930","0","0",MTPKV,FDS,FULL,,,,,,,,,
PKV-SPE-0305,PKV-FIP-0003,"B2, PKV-SPE-0305 FIRE SPF ROOM 1 802-1",FDS_DEVICE,.state.enumStatus,PLC enumeration for different PLC statuses,false,,N/A,3,N/A,N/A,N/A,,,N/A,,"1991","0","0",MTPKV,FDS,FULL,,,,,,,,,
PKV-SPE-0306,PKV-FIP-0003,"B2, PKV-SPE-0306 FIRE SPF ROOM 1 802-1",FDS_DEVICE,.state.enumStatus,PLC enumeration for different PLC statuses,false,,N/A,3,N/A,N/A,N/A,,,N/A,,"1990","0","0",MTPKV,FDS,FULL,,,,,,,,,
PKV-SPE-0307,PKV-FIP-0003,"B2, PKV-SPE-0307 OP.EQUIP STORE 244-1",FDS_DEVICE,.state.enumStatus,PLC enumeration for different PLC statuses,false,,N/A,3,N/A,N/A,N/A,,,N/A,,"1995","0","0",MTPKV,FDS,FULL,,,,,,,,,
PKV-SPE-0308,PKV-FIP-0003,"B2, PKV-SPE-0308 BOH CORRIDOR 151-14",FDS_DEVICE,.state.enumStatus,PLC enumeration for different PLC statuses,false,,N/A,3,N/A,N/A,N/A,,,N/A,,"1994","0","0",MTPKV,FDS,FULL,,,,,,,,,
PKV-SPE-0309,PKV-FIP-0003,"B2, PKV-SPE-0309 HYDRAULIC RISER 890-8",FDS_DEVICE,.state.enumStatus,PLC enumeration for different PLC statuses,false,,N/A,3,N/A,N/A,N/A,,,N/A,,"1976","0","0",MTPKV,FDS,FULL,,,,,,,,,
PKV-SPE-0310,PKV-FIP-0003,"B2, PKV-SPE-0310 COMM RISER 701-3",FDS_DEVICE,.state.enumStatus,PLC enumeration for different PLC statuses,false,,N/A,3,N/A,N/A,N/A,,,N/A,,"1979","0","0",MTPKV,FDS,FULL,,,,,,,,,
PKV-SPE-0311,PKV-FIP-0003,"B2, PKV-SPE-0311 COMM RISER 701-2",FDS_DEVICE,.state.enumStatus,PLC enumeration for different PLC statuses,false,,N/A,3,N/A,N/A,N/A,,,N/A,,"1980","0","0",MTPKV,FDS,FULL,,,,,,,,,
PKV-SPE-0312,PKV-FIP-0003,"B2, PKV-SPE-0312 BOH CORRIDOR 151-15",FDS_DEVICE,.state.enumStatus,PLC enumeration for different PLC statuses,false,,N/A,3,N/A,N/A,N/A,,,N/A,,"1977","0","0",MTPKV,FDS,FULL,,,,,,,,,
PKV-SPE-0313,PKV-FIP-0003,"B2, PKV-SPE-0313 BOH CORRIDOR 151-15",FDS_DEVICE,.state.enumStatus,PLC enumeration for different PLC statuses,false,,N/A,3,N/A,N/A,N/A,,,N/A,,"1981","0","0",MTPKV,FDS,FULL,,,,,,,,,
PKV-SPE-0314,PKV-FIP-0003,"B2, PKV-SPE-0314 BOH CORRIDOR 151-15",FDS_DEVICE,.state.enumStatus,PLC enumeration for different PLC statuses,false,,N/A,3,N/A,N/A,N/A,,,N/A,,"1982","0","0",MTPKV,FDS,FULL,,,,,,,,,
PKV-SPE-0315,PKV-FIP-0003,"B2, PKV-SPE-0315 SIGNAL EQUIP.RM 501-1",FDS_DEVICE,.state.enumStatus,PLC enumeration for different PLC statuses,false,,N/A,3,N/A,N/A,N/A,,,N/A,,"2104","0","0",MTPKV,FDS,FULL,,,,,,,,,
PKV-SPE-0316,PKV-FIP-0003,"B2, PKV-SPE-0316 STATION EQUIP.RM 705-1",FDS_DEVICE,.state.enumStatus,PLC enumeration for different PLC statuses,false,,N/A,3,N/A,N/A,N/A,,,N/A,,"2110","0","0",MTPKV,FDS,FULL,,,,,,,,,
PKV-SPE-0317,PKV-FIP-0003,"B2, PKV-SPE-0317 HVAC PLANT ROOM 811-5",FDS_DEVICE,.state.enumStatus,PLC enumeration for different PLC statuses,false,,N/A,3,N/A,N/A,N/A,,,N/A,,"1983","0","0",MTPKV,FDS,FULL,,,,,,,,,
PKV-SPE-0318,PKV-FIP-0003,"B2, PKV-SPE-0318 TVS MCC ROOM 652-2",FDS_DEVICE,.state.enumStatus,PLC enumeration for different PLC statuses,false,,N/A,3,N/A,N/A,N/A,,,N/A,,"2098","0","0",MTPKV,FDS,FULL,,,,,,,,,
PKV-SPE-0319,PKV-FIP-0003,"B2, PKV-SPE-0319 BOH CORRIDOR 151-15",FDS_DEVICE,.state.enumStatus,PLC enumeration for different PLC statuses,false,,N/A,3,N/A,N/A,N/A,,,N/A,,"1984","0","0",MTPKV,FDS,FULL,,,,,,,,,
PKV-SPE-0320,PKV-FIP-0003,"B2, PKV-SPE-0320 ECS PLANTROOM 2 801-2",FDS_DEVICE,.state.enumStatus,PLC enumeration for different PLC statuses,false,,N/A,3,N/A,N/A,N/A,,,N/A,,"1974","0","0",MTPKV,FDS,FULL,,,,,,,,,
PKV-SPE-0321,PKV-FIP-0003,"B2, PKV-SPE-0321 UNALLOCATED ROOM 299-4",FDS_DEVICE,.state.enumStatus,PLC enumeration for different PLC statuses,false,,N/A,3,N/A,N/A,N/A,,,N/A,,"1973","0","0",MTPKV,FDS,FULL,,,,,,,,,
PKV-SPE-0322,PKV-FIP-0003,"B2, PKV-SPE-0322 BOH CORRIDOR 151-15",FDS_DEVICE,.state.enumStatus,PLC enumeration for different PLC statuses,false,,N/A,3,N/A,N/A,N/A,,,N/A,,"1971","0","0",MTPKV,FDS,FULL,,,,,,,,,
PKV-SPE-0323,PKV-FIP-0003,"B2, PKV-SPE-0323 BOH CORRIDOR 151-13",FDS_DEVICE,.state.enumStatus,PLC enumeration for different PLC statuses,false,,N/A,3,N/A,N/A,N/A,,,N/A,,"1970","0","0",MTPKV,FDS,FULL,,,,,,,,,
PKV-SPE-0324,PKV-FIP-0003,"B2, PKV-SPE-0324 BOH CORRIDOR 151-12",FDS_DEVICE,.state.enumStatus,PLC enumeration for different PLC statuses,false,,N/A,3,N/A,N/A,N/A,,,N/A,,"1969","0","0",MTPKV,FDS,FULL,,,,,,,,,
PKV-SPE-0325,PKV-FIP-0003,"B2, PKV-SPE-0325 FIELD DEV RM 1 710-1",FDS_DEVICE,.state.enumStatus,PLC enumeration for different PLC statuses,false,,N/A,3,N/A,N/A,N/A,,,N/A,,"1989","0","0",MTPKV,FDS,FULL,,,,,,,,,
PKV-SPE-0326,PKV-FIP-0003,"B2, PKV-SPE-0326 Fire Suppress RM 409-1",FDS_DEVICE,.state.enumStatus,PLC enumeration for different PLC statuses,false,,N/A,3,N/A,N/A,N/A,,,N/A,,"1988","0","0",MTPKV,FDS,FULL,,,,,,,,,
PKV-SPE-0327,PKV-FIP-0003,"B2, PKV-SPE-0327 FIRE TEST RM 415-1",FDS_DEVICE,.state.enumStatus,PLC enumeration for different PLC statuses,false,,N/A,3,N/A,N/A,N/A,,,N/A,,"1985","0","0",MTPKV,FDS,FULL,,,,,,,,,
PKV-SPE-0328,PKV-FIP-0003,"B2, PKV-SPE-0328 BOH CORRIDOR 151-15",FDS_DEVICE,.state.enumStatus,PLC enumeration for different PLC statuses,false,,N/A,3,N/A,N/A,N/A,,,N/A,,"1967","0","0",MTPKV,FDS,FULL,,,,,,,,,
PKV-SPE-0329,PKV-FIP-0003,"B2, PKV-SPE-0329 MAINT. OFFICE 230-1",FDS_DEVICE,.state.enumStatus,PLC enumeration for different PLC statuses,false,,N/A,3,N/A,N/A,N/A,,,N/A,,"1986","0","0",MTPKV,FDS,FULL,,,,,,,,,
PKV-SPE-0330,PKV-FIP-0003,"B2, PKV-SPE-0330 OCS SPARE ROOM 245-1",FDS_DEVICE,.state.enumStatus,PLC enumeration for different PLC statuses,false,,N/A,3,N/A,N/A,N/A,,,N/A,,"1965","0","0",MTPKV,FDS,FULL,,,,,,,,,
PKV-SPE-0331,PKV-FIP-0003,"B2, PKV-SPE-0331 MAINT STORE 231-1",FDS_DEVICE,.state.enumStatus,PLC enumeration for different PLC statuses,false,,N/A,3,N/A,N/A,N/A,,,N/A,,"1963","0","0",MTPKV,FDS,FULL,,,,,,,,,
PKV-SPE-0332,PKV-FIP-0003,"B2, PKV-SPE-0332 BOH CORRIDOR 151-15",FDS_DEVICE,.state.enumStatus,PLC enumeration for different PLC statuses,false,,N/A,3,N/A,N/A,N/A,,,N/A,,"1966","0","0",MTPKV,FDS,FULL,,,,,,,,,
PKV-SPE-0333,PKV-FIP-0003,"B2, PKV-SPE-0333 CONC. PAID AREA 103-1",FDS_DEVICE,.state.enumStatus,PLC enumeration for different PLC statuses,false,,N/A,3,N/A,N/A,N/A,,,N/A,,"1905","0","0",MTPKV,FDS,FULL,,,,,,,,,
PKV-SPE-0334,PKV-FIP-0003,"B2, PKV-SPE-0334 CONC. PAID AREA 103-1",FDS_DEVICE,.state.enumStatus,PLC enumeration for different PLC statuses,false,,N/A,3,N/A,N/A,N/A,,,N/A,,"1901","0","0",MTPKV,FDS,FULL,,,,,,,,,
PKV-SPE-0335,PKV-FIP-0003,"B2, PKV-SPE-0335 CONC. PAID AREA 103-1",FDS_DEVICE,.state.enumStatus,PLC enumeration for different PLC statuses,false,,N/A,3,N/A,N/A,N/A,,,N/A,,"1899","0","0",MTPKV,FDS,FULL,,,,,,,,,
PKV-SPE-0336,PKV-FIP-0003,"B2, PKV-SPE-0336 FUTURE CON 296-1",FDS_DEVICE,.state.enumStatus,PLC enumeration for different PLC statuses,false,,N/A,3,N/A,N/A,N/A,,,N/A,,"2054","0","0",MTPKV,FDS,FULL,,,,,,,,,
